"Step","final_run - loss_train","final_run - loss_train__MIN","final_run - loss_train__MAX"
"11452","0.000441471465169343","0.000441471465169343","0.000441471465169343"
"11502","0.00035914085593049096","0.00035914085593049096","0.00035914085593049096"
"11552","0.0007817655344751984","0.0007817655344751984","0.0007817655344751984"
"11602","0.00041476395358131413","0.00041476395358131413","0.00041476395358131413"
"11652","0.00023693693202289979","0.00023693693202289979","0.00023693693202289979"
"11702","0.0005804111513089083","0.0005804111513089083","0.0005804111513089083"
"11752","0.0002817195882789747","0.0002817195882789747","0.0002817195882789747"
"11802","0.00018892255971877603","0.00018892255971877603","0.00018892255971877603"
"11852","0.0009414481984458689","0.0009414481984458689","0.0009414481984458689"
"11902","0.00048435164251714013","0.00048435164251714013","0.00048435164251714013"
"11952","0.00019219543294184404","0.00019219543294184404","0.00019219543294184404"
"12002","0.0010428483998612137","0.0010428483998612137","0.0010428483998612137"
"12052","0.006394931797995013","0.006394931797995013","0.006394931797995013"
"12102","0.0029272418800792366","0.0029272418800792366","0.0029272418800792366"
"12152","0.001992013278209015","0.001992013278209015","0.001992013278209015"
"12202","0.0009320205298945439","0.0009320205298945439","0.0009320205298945439"
"12252","0.0027714317389563804","0.0027714317389563804","0.0027714317389563804"
"12302","0.0021307931332012232","0.0021307931332012232","0.0021307931332012232"
"12352","0.0008472318321355488","0.0008472318321355488","0.0008472318321355488"
"12402","0.0009390871663526923","0.0009390871663526923","0.0009390871663526923"
"12452","0.0067184972511950035","0.0067184972511950035","0.0067184972511950035"
"12502","0.002106639965386421","0.002106639965386421","0.002106639965386421"
"12552","0.0008378812111823208","0.0008378812111823208","0.0008378812111823208"
"12602","0.0005029996432949702","0.0005029996432949702","0.0005029996432949702"
"12652","0.0016761990664736005","0.0016761990664736005","0.0016761990664736005"
"12688","0.000467739999294281","0.000467739999294281","0.000467739999294281"
"12738","0.00023314201737662188","0.00023314201737662188","0.00023314201737662188"
"12788","0.0007058803785275813","0.0007058803785275813","0.0007058803785275813"
"12838","0.0004891303012868776","0.0004891303012868776","0.0004891303012868776"
"12888","0.0008858486889585038","0.0008858486889585038","0.0008858486889585038"
"12938","0.00017217943956893578","0.00017217943956893578","0.00017217943956893578"
"12988","0.00028073552183286663","0.00028073552183286663","0.00028073552183286663"
"13038","0.0008893381409598078","0.0008893381409598078","0.0008893381409598078"
"13088","0.00027145066954744837","0.00027145066954744837","0.00027145066954744837"
"13138","0.0007318303380998259","0.0007318303380998259","0.0007318303380998259"
"13188","0.001435174584480592","0.001435174584480592","0.001435174584480592"
"13238","0.0007835711431198433","0.0007835711431198433","0.0007835711431198433"
"13288","0.0006614350592008123","0.0006614350592008123","0.0006614350592008123"
"13338","0.000609425042721341","0.000609425042721341","0.000609425042721341"
"13388","0.0005989606265211478","0.0005989606265211478","0.0005989606265211478"
"13438","0.0008083255704991643","0.0008083255704991643","0.0008083255704991643"
"13488","0.0016561325167708675","0.0016561325167708675","0.0016561325167708675"
"13538","0.0010066501807659734","0.0010066501807659734","0.0010066501807659734"
"13588","0.00038777320493409205","0.00038777320493409205","0.00038777320493409205"
"13638","0.0002494048865492005","0.0002494048865492005","0.0002494048865492005"
"13688","0.0014803589612483847","0.0014803589612483847","0.0014803589612483847"
"13738","0.0005571943198174268","0.0005571943198174268","0.0005571943198174268"
"13788","0.00028494255441273707","0.00028494255441273707","0.00028494255441273707"
"13838","0.0002698319344517586","0.0002698319344517586","0.0002698319344517586"
"13888","0.00035476427180583417","0.00035476427180583417","0.00035476427180583417"
"13938","0.0008425702872523289","0.0008425702872523289","0.0008425702872523289"
"13988","0.00023799169821131727","0.00023799169821131727","0.00023799169821131727"
"14038","0.0007920337119003307","0.0007920337119003307","0.0007920337119003307"
"14088","0.0032659034669677567","0.0032659034669677567","0.0032659034669677567"
"14138","0.0005794802318268922","0.0005794802318268922","0.0005794802318268922"
"14188","0.00020281354062717582","0.00020281354062717582","0.00020281354062717582"
"14238","0.0003566617900969504","0.0003566617900969504","0.0003566617900969504"
"14274","0.000005647361376759363","0.000005647361376759363","0.000005647361376759363"
"14324","0.0004550862979294834","0.0004550862979294834","0.0004550862979294834"
"14374","0.000526322686741878","0.000526322686741878","0.000526322686741878"
"14424","0.00040536172775773593","0.00040536172775773593","0.00040536172775773593"
"14474","0.00034723496866263305","0.00034723496866263305","0.00034723496866263305"
"14524","0.00021931052660647765","0.00021931052660647765","0.00021931052660647765"
"14574","0.0007436142761696374","0.0007436142761696374","0.0007436142761696374"
"14624","0.0004442410494220894","0.0004442410494220894","0.0004442410494220894"
"14674","0.0010339232514070319","0.0010339232514070319","0.0010339232514070319"
"14724","0.00033910517543290553","0.00033910517543290553","0.00033910517543290553"
"14774","0.00013995517335388285","0.00013995517335388285","0.00013995517335388285"
"14824","0.00018815457641039758","0.00018815457641039758","0.00018815457641039758"
"14874","0.0006560270909676546","0.0006560270909676546","0.0006560270909676546"
"14924","0.0004244824460147356","0.0004244824460147356","0.0004244824460147356"
"14974","0.00009814804661459675","0.00009814804661459675","0.00009814804661459675"
"15024","0.00016809115870159986","0.00016809115870159986","0.00016809115870159986"
"15074","0.0006088520747607617","0.0006088520747607617","0.0006088520747607617"
"15124","0.00018117356817128893","0.00018117356817128893","0.00018117356817128893"
"15174","0.00035441100642287894","0.00035441100642287894","0.00035441100642287894"
"15224","0.0006757645086463526","0.0006757645086463526","0.0006757645086463526"
"15274","0.0002290046337441254","0.0002290046337441254","0.0002290046337441254"
"15324","0.00012163956037511525","0.00012163956037511525","0.00012163956037511525"
"15374","0.00024297231981563528","0.00024297231981563528","0.00024297231981563528"
"15424","0.00024228967846852357","0.00024228967846852357","0.00024228967846852357"
"15474","0.00023112944200079255","0.00023112944200079255","0.00023112944200079255"
"15524","0.0011582936280433386","0.0011582936280433386","0.0011582936280433386"
"15574","0.00017362483887154668","0.00017362483887154668","0.00017362483887154668"
"15624","0.0002469580490401313","0.0002469580490401313","0.0002469580490401313"
"15674","0.0003128392458529561","0.0003128392458529561","0.0003128392458529561"
"15724","0.00021502840268453839","0.00021502840268453839","0.00021502840268453839"
"15774","0.001085475774104907","0.001085475774104907","0.001085475774104907"
"15824","0.000568566694164474","0.000568566694164474","0.000568566694164474"
"15860","0.0006980778416618705","0.0006980778416618705","0.0006980778416618705"
"15910","0.0002314871538897023","0.0002314871538897023","0.0002314871538897023"
"15960","0.0013978765264437243","0.0013978765264437243","0.0013978765264437243"
"16010","0.0003567889560105186","0.0003567889560105186","0.0003567889560105186"
"16060","0.0007316386812726705","0.0007316386812726705","0.0007316386812726705"
"16110","0.0004425752210272549","0.0004425752210272549","0.0004425752210272549"
"16160","0.0003838651279943406","0.0003838651279943406","0.0003838651279943406"
"16210","0.0001819939170809448","0.0001819939170809448","0.0001819939170809448"
"16260","0.005075981354687542","0.005075981354687542","0.005075981354687542"
"16310","0.0005812572912782343","0.0005812572912782343","0.0005812572912782343"
"16360","0.00016701660752232783","0.00016701660752232783","0.00016701660752232783"
"16410","0.00019797339417436887","0.00019797339417436887","0.00019797339417436887"
"16460","0.000656991991418181","0.000656991991418181","0.000656991991418181"
"16510","0.0004602093148173481","0.0004602093148173481","0.0004602093148173481"
"16560","0.0005239502787435413","0.0005239502787435413","0.0005239502787435413"
"16610","0.0003637822589962525","0.0003637822589962525","0.0003637822589962525"
"16660","0.001187744246301463","0.001187744246301463","0.001187744246301463"
"16710","0.00016965747452672985","0.00016965747452672985","0.00016965747452672985"
"16760","0.00013607603803166056","0.00013607603803166056","0.00013607603803166056"
"16810","0.000649131466353765","0.000649131466353765","0.000649131466353765"
"16860","0.0014725082121304922","0.0014725082121304922","0.0014725082121304922"
"16910","0.00047256384380943927","0.00047256384380943927","0.00047256384380943927"
"16960","0.0007851758931064979","0.0007851758931064979","0.0007851758931064979"
"17010","0.0001386559390249431","0.0001386559390249431","0.0001386559390249431"
"17060","0.0018494131565782368","0.0018494131565782368","0.0018494131565782368"
"17110","0.0002872207984884767","0.0002872207984884767","0.0002872207984884767"
"17160","0.000318571463490116","0.000318571463490116","0.000318571463490116"
"17210","0.0008764098544872922","0.0008764098544872922","0.0008764098544872922"
"17260","0.007226638698975876","0.007226638698975876","0.007226638698975876"
"17310","0.01207338185171011","0.01207338185171011","0.01207338185171011"
"17360","0.0007666757505421629","0.0007666757505421629","0.0007666757505421629"
"17410","0.0001771037076605353","0.0001771037076605353","0.0001771037076605353"
"17446","0.00043452545651234686","0.00043452545651234686","0.00043452545651234686"
"17496","0.0003465701758545947","0.0003465701758545947","0.0003465701758545947"
"17546","0.00030013312905566634","0.00030013312905566634","0.00030013312905566634"
"17596","0.00011831362638417886","0.00011831362638417886","0.00011831362638417886"
"17646","0.00029400339466519656","0.00029400339466519656","0.00029400339466519656"
"17696","0.00040421926016051654","0.00040421926016051654","0.00040421926016051654"
"17746","0.0002402883008971912","0.0002402883008971912","0.0002402883008971912"
"17796","0.0003921446798460693","0.0003921446798460693","0.0003921446798460693"
"17846","0.000167066820869195","0.000167066820869195","0.000167066820869195"
"17896","0.0012944952734710569","0.0012944952734710569","0.0012944952734710569"
"17946","0.0008807347013907929","0.0008807347013907929","0.0008807347013907929"
"17996","0.0002482125042934058","0.0002482125042934058","0.0002482125042934058"
"18046","0.0000964017562182562","0.0000964017562182562","0.0000964017562182562"
"18096","0.00034350643499237777","0.00034350643499237777","0.00034350643499237777"
"18146","0.00016017168956409478","0.00016017168956409478","0.00016017168956409478"
"18196","0.001217643713941925","0.001217643713941925","0.001217643713941925"
"18246","0.0005235089793109182","0.0005235089793109182","0.0005235089793109182"
"18296","0.00042993328886836935","0.00042993328886836935","0.00042993328886836935"
"18346","0.0004430094914005167","0.0004430094914005167","0.0004430094914005167"
"18396","0.00013026054533156638","0.00013026054533156638","0.00013026054533156638"
"18446","0.0003840552807673703","0.0003840552807673703","0.0003840552807673703"
"18496","0.00025001111612766636","0.00025001111612766636","0.00025001111612766636"
"18546","0.001044461791636877","0.001044461791636877","0.001044461791636877"
"18596","0.00028633528176897016","0.00028633528176897016","0.00028633528176897016"
"18646","0.00048247789144852506","0.00048247789144852506","0.00048247789144852506"
"18696","0.0006186305874820164","0.0006186305874820164","0.0006186305874820164"
"18746","0.0001758234448834628","0.0001758234448834628","0.0001758234448834628"
"18796","0.00019415336992778976","0.00019415336992778976","0.00019415336992778976"
"18846","0.00023358217203167442","0.00023358217203167442","0.00023358217203167442"
"18896","0.00013254503531470618","0.00013254503531470618","0.00013254503531470618"
"18946","0.00034780062327968155","0.00034780062327968155","0.00034780062327968155"
"18996","0.0004940915788461098","0.0004940915788461098","0.0004940915788461098"
"19032","0.000006981022124818992","0.000006981022124818992","0.000006981022124818992"
"19082","0.0011115702473159673","0.0011115702473159673","0.0011115702473159673"
"19132","0.0002168192993053708","0.0002168192993053708","0.0002168192993053708"
"19182","0.00015972248946354738","0.00015972248946354738","0.00015972248946354738"
"19232","0.00038093268624606936","0.00038093268624606936","0.00038093268624606936"
"19282","0.0002867464405562714","0.0002867464405562714","0.0002867464405562714"
"19332","0.0055360782074120604","0.0055360782074120604","0.0055360782074120604"
"19382","0.0009948571515269577","0.0009948571515269577","0.0009948571515269577"
"19432","0.0003096369436934765","0.0003096369436934765","0.0003096369436934765"
"19482","0.000611296812812725","0.000611296812812725","0.000611296812812725"
"19532","0.0002622299272059081","0.0002622299272059081","0.0002622299272059081"
"19582","0.0010036319625396572","0.0010036319625396572","0.0010036319625396572"
"19632","0.0006864511200171819","0.0006864511200171819","0.0006864511200171819"
"19682","0.0002460663230976934","0.0002460663230976934","0.0002460663230976934"
"19732","0.00025286072614335355","0.00025286072614335355","0.00025286072614335355"
"19782","0.00013716692748403148","0.00013716692748403148","0.00013716692748403148"
"19832","0.004134035435372425","0.004134035435372425","0.004134035435372425"
"19882","0.0005746566042262203","0.0005746566042262203","0.0005746566042262203"
"19932","0.0004672136017802586","0.0004672136017802586","0.0004672136017802586"
"19982","0.0001011324111095746","0.0001011324111095746","0.0001011324111095746"
"20032","0.002419183082699874","0.002419183082699874","0.002419183082699874"
"20082","0.0007944350908610431","0.0007944350908610431","0.0007944350908610431"
"20132","0.00025004612459269995","0.00025004612459269995","0.00025004612459269995"
"20182","0.0003183149260962637","0.0003183149260962637","0.0003183149260962637"
"20232","0.0007829652577487422","0.0007829652577487422","0.0007829652577487422"
"20282","0.0026364816150669414","0.0026364816150669414","0.0026364816150669414"
